split,class,filename,path,size_kb,source
train,A,1762212326133_aug0009.jpg,/data/Tanulmányok/Képfeldolgozás alap algoritmusai/Féléves feladat/guitar-chord-recognition/data/augmented/A/1762212326133_aug0009.jpg,1579.25,augmented
train,A,1762212326034_aug0010.jpg,/data/Tanulmányok/Képfeldolgozás alap algoritmusai/Féléves feladat/guitar-chord-recognition/data/augmented/A/1762212326034_aug0010.jpg,1528.03,augmented
train,A,IMG_20251102_023852_aug0011.jpg,/data/Tanulmányok/Képfeldolgozás alap algoritmusai/Féléves feladat/guitar-chord-recognition/data/augmented/A/IMG_20251102_023852_aug0011.jpg,1824.38,augmented
train,A,1762212326513_aug0012.jpg,/data/Tanulmányok/Képfeldolgozás alap algoritmusai/Féléves feladat/guitar-chord-recognition/data/augmented/A/1762212326513_aug0012.jpg,3688.22,augmented
train,A,1762212326173_aug0013.jpg,/data/Tanulmányok/Képfeldolgozás alap algoritmusai/Féléves feladat/guitar-chord-recognition/data/augmented/A/1762212326173_aug0013.jpg,1634.87,augmented
train,A,1762212326435_aug0014.jpg,/data/Tanulmányok/Képfeldolgozás alap algoritmusai/Féléves feladat/guitar-chord-recognition/data/augmented/A/1762212326435_aug0014.jpg,6903.09,augmented
train,A,IMG_20251102_023847_1_aug0015.jpg,/data/Tanulmányok/Képfeldolgozás alap algoritmusai/Féléves feladat/guitar-chord-recognition/data/augmented/A/IMG_20251102_023847_1_aug0015.jpg,6747.98,augmented
train,A,IMG_20251102_023853_1_aug0016.jpg,/data/Tanulmányok/Képfeldolgozás alap algoritmusai/Féléves feladat/guitar-chord-recognition/data/augmented/A/IMG_20251102_023853_1_aug0016.jpg,7804.59,augmented
train,A,1762212326103_aug0017.jpg,/data/Tanulmányok/Képfeldolgozás alap algoritmusai/Féléves feladat/guitar-chord-recognition/data/augmented/A/1762212326103_aug0017.jpg,2195.13,augmented
train,A,1762212326155_aug0018.jpg,/data/Tanulmányok/Képfeldolgozás alap algoritmusai/Féléves feladat/guitar-chord-recognition/data/augmented/A/1762212326155_aug0018.jpg,3549.02,augmented
train,A,IMG_20251102_023853_aug0019.jpg,/data/Tanulmányok/Képfeldolgozás alap algoritmusai/Féléves feladat/guitar-chord-recognition/data/augmented/A/IMG_20251102_023853_aug0019.jpg,2712.05,augmented
train,A,1762212326074_aug0020.jpg,/data/Tanulmányok/Képfeldolgozás alap algoritmusai/Féléves feladat/guitar-chord-recognition/data/augmented/A/1762212326074_aug0020.jpg,8524.31,augmented
train,A,IMG_20251102_023846_aug0021.jpg,/data/Tanulmányok/Képfeldolgozás alap algoritmusai/Féléves feladat/guitar-chord-recognition/data/augmented/A/IMG_20251102_023846_aug0021.jpg,1734.07,augmented
train,A,1762212326293_aug0022.jpg,/data/Tanulmányok/Képfeldolgozás alap algoritmusai/Féléves feladat/guitar-chord-recognition/data/augmented/A/1762212326293_aug0022.jpg,3353.53,augmented
train,A,IMG_20251102_023851_aug0023.jpg,/data/Tanulmányok/Képfeldolgozás alap algoritmusai/Féléves feladat/guitar-chord-recognition/data/augmented/A/IMG_20251102_023851_aug0023.jpg,1796.15,augmented
train,A,1762212326380_aug0024.jpg,/data/Tanulmányok/Képfeldolgozás alap algoritmusai/Féléves feladat/guitar-chord-recognition/data/augmented/A/1762212326380_aug0024.jpg,1298.5,augmented
train,A,IMG_20251102_023850_aug0025.jpg,/data/Tanulmányok/Képfeldolgozás alap algoritmusai/Féléves feladat/guitar-chord-recognition/data/augmented/A/IMG_20251102_023850_aug0025.jpg,3410.82,augmented
train,A,IMG_20251102_023854_aug0026.jpg,/data/Tanulmányok/Képfeldolgozás alap algoritmusai/Féléves feladat/guitar-chord-recognition/data/augmented/A/IMG_20251102_023854_aug0026.jpg,2029.93,augmented
train,B,1762212364099_aug0000.jpg,/data/Tanulmányok/Képfeldolgozás alap algoritmusai/Féléves feladat/guitar-chord-recognition/data/augmented/B/1762212364099_aug0000.jpg,1679.93,augmented
train,B,IMG_20251102_024129_aug0001.jpg,/data/Tanulmányok/Képfeldolgozás alap algoritmusai/Féléves feladat/guitar-chord-recognition/data/augmented/B/IMG_20251102_024129_aug0001.jpg,1778.71,augmented
train,B,IMG_20251102_024131_aug0002.jpg,/data/Tanulmányok/Képfeldolgozás alap algoritmusai/Féléves feladat/guitar-chord-recognition/data/augmented/B/IMG_20251102_024131_aug0002.jpg,2292.17,augmented
train,B,1762212364084_aug0003.jpg,/data/Tanulmányok/Képfeldolgozás alap algoritmusai/Féléves feladat/guitar-chord-recognition/data/augmented/B/1762212364084_aug0003.jpg,6767.83,augmented
train,B,IMG_20251102_024330_aug0004.jpg,/data/Tanulmányok/Képfeldolgozás alap algoritmusai/Féléves feladat/guitar-chord-recognition/data/augmented/B/IMG_20251102_024330_aug0004.jpg,1919.76,augmented
train,B,1762212364065_aug0005.jpg,/data/Tanulmányok/Képfeldolgozás alap algoritmusai/Féléves feladat/guitar-chord-recognition/data/augmented/B/1762212364065_aug0005.jpg,1848.07,augmented
train,B,IMG_20251102_024134_aug0006.jpg,/data/Tanulmányok/Képfeldolgozás alap algoritmusai/Féléves feladat/guitar-chord-recognition/data/augmented/B/IMG_20251102_024134_aug0006.jpg,8498.44,augmented
train,B,1762212364363_aug0007.jpg,/data/Tanulmányok/Képfeldolgozás alap algoritmusai/Féléves feladat/guitar-chord-recognition/data/augmented/B/1762212364363_aug0007.jpg,4917.55,augmented
train,B,IMG_20251102_024336_aug0008.jpg,/data/Tanulmányok/Képfeldolgozás alap algoritmusai/Féléves feladat/guitar-chord-recognition/data/augmented/B/IMG_20251102_024336_aug0008.jpg,1610.53,augmented
train,B,1762212364232_aug0009.jpg,/data/Tanulmányok/Képfeldolgozás alap algoritmusai/Féléves feladat/guitar-chord-recognition/data/augmented/B/1762212364232_aug0009.jpg,1375.91,augmented
train,B,IMG_20251102_024324_aug0010.jpg,/data/Tanulmányok/Képfeldolgozás alap algoritmusai/Féléves feladat/guitar-chord-recognition/data/augmented/B/IMG_20251102_024324_aug0010.jpg,1591.33,augmented
train,C,IMG_20251102_024031_aug0000.jpg,/data/Tanulmányok/Képfeldolgozás alap algoritmusai/Féléves feladat/guitar-chord-recognition/data/augmented/C/IMG_20251102_024031_aug0000.jpg,1748.76,augmented
train,C,IMG_20251102_024040_1_aug0001.jpg,/data/Tanulmányok/Képfeldolgozás alap algoritmusai/Féléves feladat/guitar-chord-recognition/data/augmented/C/IMG_20251102_024040_1_aug0001.jpg,2769.43,augmented
train,C,1762212394960_aug0002.jpg,/data/Tanulmányok/Képfeldolgozás alap algoritmusai/Féléves feladat/guitar-chord-recognition/data/augmented/C/1762212394960_aug0002.jpg,3565.17,augmented
train,C,1762212395149_aug0003.jpg,/data/Tanulmányok/Képfeldolgozás alap algoritmusai/Féléves feladat/guitar-chord-recognition/data/augmented/C/1762212395149_aug0003.jpg,2788.78,augmented
train,C,IMG_20251102_024043_1_aug0004.jpg,/data/Tanulmányok/Képfeldolgozás alap algoritmusai/Féléves feladat/guitar-chord-recognition/data/augmented/C/IMG_20251102_024043_1_aug0004.jpg,5667.15,augmented
train,C,IMG_20251102_024026_aug0005.jpg,/data/Tanulmányok/Képfeldolgozás alap algoritmusai/Féléves feladat/guitar-chord-recognition/data/augmented/C/IMG_20251102_024026_aug0005.jpg,4629.31,augmented
train,C,1762212395194_aug0006.jpg,/data/Tanulmányok/Képfeldolgozás alap algoritmusai/Féléves feladat/guitar-chord-recognition/data/augmented/C/1762212395194_aug0006.jpg,1775.34,augmented
train,C,IMG_20251102_024025_aug0007.jpg,/data/Tanulmányok/Képfeldolgozás alap algoritmusai/Féléves feladat/guitar-chord-recognition/data/augmented/C/IMG_20251102_024025_aug0007.jpg,6961.14,augmented
train,C,IMG_20251102_024038_aug0008.jpg,/data/Tanulmányok/Képfeldolgozás alap algoritmusai/Féléves feladat/guitar-chord-recognition/data/augmented/C/IMG_20251102_024038_aug0008.jpg,1690.08,augmented
train,C,IMG_20251102_024024_aug0009.jpg,/data/Tanulmányok/Képfeldolgozás alap algoritmusai/Féléves feladat/guitar-chord-recognition/data/augmented/C/IMG_20251102_024024_aug0009.jpg,1725.75,augmented
train,C,1762212395008_aug0010.jpg,/data/Tanulmányok/Képfeldolgozás alap algoritmusai/Féléves feladat/guitar-chord-recognition/data/augmented/C/1762212395008_aug0010.jpg,2208.21,augmented
train,C,1762212394947_aug0011.jpg,/data/Tanulmányok/Képfeldolgozás alap algoritmusai/Féléves feladat/guitar-chord-recognition/data/augmented/C/1762212394947_aug0011.jpg,1881.87,augmented
train,C,1762212394873_aug0012.jpg,/data/Tanulmányok/Képfeldolgozás alap algoritmusai/Féléves feladat/guitar-chord-recognition/data/augmented/C/1762212394873_aug0012.jpg,2858.19,augmented
train,C,1762212394823_aug0013.jpg,/data/Tanulmányok/Képfeldolgozás alap algoritmusai/Féléves feladat/guitar-chord-recognition/data/augmented/C/1762212394823_aug0013.jpg,2709.57,augmented
train,C,IMG_20251102_024037_aug0014.jpg,/data/Tanulmányok/Képfeldolgozás alap algoritmusai/Féléves feladat/guitar-chord-recognition/data/augmented/C/IMG_20251102_024037_aug0014.jpg,2795.56,augmented
train,C,IMG_20251102_024039_aug0015.jpg,/data/Tanulmányok/Képfeldolgozás alap algoritmusai/Féléves feladat/guitar-chord-recognition/data/augmented/C/IMG_20251102_024039_aug0015.jpg,1844.02,augmented
train,C,1762212394899_aug0016.jpg,/data/Tanulmányok/Képfeldolgozás alap algoritmusai/Féléves feladat/guitar-chord-recognition/data/augmented/C/1762212394899_aug0016.jpg,4663.1,augmented
train,D,1762212432712_aug0000.jpg,/data/Tanulmányok/Képfeldolgozás alap algoritmusai/Féléves feladat/guitar-chord-recognition/data/augmented/D/1762212432712_aug0000.jpg,1248.07,augmented
train,D,IMG_20251102_023953_1_aug0001.jpg,/data/Tanulmányok/Képfeldolgozás alap algoritmusai/Féléves feladat/guitar-chord-recognition/data/augmented/D/IMG_20251102_023953_1_aug0001.jpg,4303.52,augmented
train,D,IMG_20251102_023950_aug0002.jpg,/data/Tanulmányok/Képfeldolgozás alap algoritmusai/Féléves feladat/guitar-chord-recognition/data/augmented/D/IMG_20251102_023950_aug0002.jpg,1596.75,augmented
train,D,IMG_20251102_023949_1_aug0003.jpg,/data/Tanulmányok/Képfeldolgozás alap algoritmusai/Féléves feladat/guitar-chord-recognition/data/augmented/D/IMG_20251102_023949_1_aug0003.jpg,1686.67,augmented
train,D,1762212432627_aug0004.jpg,/data/Tanulmányok/Képfeldolgozás alap algoritmusai/Féléves feladat/guitar-chord-recognition/data/augmented/D/1762212432627_aug0004.jpg,3421.78,augmented
train,D,1762212433219_aug0005.jpg,/data/Tanulmányok/Képfeldolgozás alap algoritmusai/Féléves feladat/guitar-chord-recognition/data/augmented/D/1762212433219_aug0005.jpg,3790.38,augmented
train,D,IMG_20251102_023947_1_aug0006.jpg,/data/Tanulmányok/Képfeldolgozás alap algoritmusai/Féléves feladat/guitar-chord-recognition/data/augmented/D/IMG_20251102_023947_1_aug0006.jpg,1333.63,augmented
train,D,IMG_20251102_023946_aug0007.jpg,/data/Tanulmányok/Képfeldolgozás alap algoritmusai/Féléves feladat/guitar-chord-recognition/data/augmented/D/IMG_20251102_023946_aug0007.jpg,1625.88,augmented
train,D,1762212433027_aug0008.jpg,/data/Tanulmányok/Képfeldolgozás alap algoritmusai/Féléves feladat/guitar-chord-recognition/data/augmented/D/1762212433027_aug0008.jpg,1463.09,augmented
train,D,1762212433074_aug0009.jpg,/data/Tanulmányok/Képfeldolgozás alap algoritmusai/Féléves feladat/guitar-chord-recognition/data/augmented/D/1762212433074_aug0009.jpg,5270.67,augmented
train,D,1762212433134_aug0010.jpg,/data/Tanulmányok/Képfeldolgozás alap algoritmusai/Féléves feladat/guitar-chord-recognition/data/augmented/D/1762212433134_aug0010.jpg,1784.5,augmented
train,D,1762212433109_aug0011.jpg,/data/Tanulmányok/Képfeldolgozás alap algoritmusai/Féléves feladat/guitar-chord-recognition/data/augmented/D/1762212433109_aug0011.jpg,4470.21,augmented
train,D,IMG_20251102_023952_aug0012.jpg,/data/Tanulmányok/Képfeldolgozás alap algoritmusai/Féléves feladat/guitar-chord-recognition/data/augmented/D/IMG_20251102_023952_aug0012.jpg,2010.02,augmented
train,D,1762212432879_aug0013.jpg,/data/Tanulmányok/Képfeldolgozás alap algoritmusai/Féléves feladat/guitar-chord-recognition/data/augmented/D/1762212432879_aug0013.jpg,4364.98,augmented
train,D,1762212433193_aug0014.jpg,/data/Tanulmányok/Képfeldolgozás alap algoritmusai/Féléves feladat/guitar-chord-recognition/data/augmented/D/1762212433193_aug0014.jpg,7924.86,augmented
train,D,IMG_20251102_023953_aug0015.jpg,/data/Tanulmányok/Képfeldolgozás alap algoritmusai/Féléves feladat/guitar-chord-recognition/data/augmented/D/IMG_20251102_023953_aug0015.jpg,2782.5,augmented
train,D,1762212432956_aug0016.jpg,/data/Tanulmányok/Képfeldolgozás alap algoritmusai/Féléves feladat/guitar-chord-recognition/data/augmented/D/1762212432956_aug0016.jpg,1776.15,augmented
train,D,1762212432833_aug0017.jpg,/data/Tanulmányok/Képfeldolgozás alap algoritmusai/Féléves feladat/guitar-chord-recognition/data/augmented/D/1762212432833_aug0017.jpg,3571.56,augmented
train,D,1762212433050_aug0018.jpg,/data/Tanulmányok/Képfeldolgozás alap algoritmusai/Féléves feladat/guitar-chord-recognition/data/augmented/D/1762212433050_aug0018.jpg,2156.41,augmented
train,E,1762212478036_aug0000.jpg,/data/Tanulmányok/Képfeldolgozás alap algoritmusai/Féléves feladat/guitar-chord-recognition/data/augmented/E/1762212478036_aug0000.jpg,1695.19,augmented
train,E,1762212477674_aug0001.jpg,/data/Tanulmányok/Képfeldolgozás alap algoritmusai/Féléves feladat/guitar-chord-recognition/data/augmented/E/1762212477674_aug0001.jpg,2595.07,augmented
train,E,1762212477691_aug0002.jpg,/data/Tanulmányok/Képfeldolgozás alap algoritmusai/Féléves feladat/guitar-chord-recognition/data/augmented/E/1762212477691_aug0002.jpg,3540.64,augmented
train,E,1762212477632_aug0003.jpg,/data/Tanulmányok/Képfeldolgozás alap algoritmusai/Féléves feladat/guitar-chord-recognition/data/augmented/E/1762212477632_aug0003.jpg,1614.37,augmented
train,E,1762212477965_aug0004.jpg,/data/Tanulmányok/Képfeldolgozás alap algoritmusai/Féléves feladat/guitar-chord-recognition/data/augmented/E/1762212477965_aug0004.jpg,5004.05,augmented
train,E,1762212477764_aug0005.jpg,/data/Tanulmányok/Képfeldolgozás alap algoritmusai/Féléves feladat/guitar-chord-recognition/data/augmented/E/1762212477764_aug0005.jpg,3049.85,augmented
train,E,IMG_20251102_023651_aug0006.jpg,/data/Tanulmányok/Képfeldolgozás alap algoritmusai/Féléves feladat/guitar-chord-recognition/data/augmented/E/IMG_20251102_023651_aug0006.jpg,5106.33,augmented
train,E,1762212477871_aug0007.jpg,/data/Tanulmányok/Képfeldolgozás alap algoritmusai/Féléves feladat/guitar-chord-recognition/data/augmented/E/1762212477871_aug0007.jpg,1500.05,augmented
train,E,1762212477948_aug0008.jpg,/data/Tanulmányok/Képfeldolgozás alap algoritmusai/Féléves feladat/guitar-chord-recognition/data/augmented/E/1762212477948_aug0008.jpg,2948.49,augmented
train,E,1762212478017_aug0009.jpg,/data/Tanulmányok/Képfeldolgozás alap algoritmusai/Féléves feladat/guitar-chord-recognition/data/augmented/E/1762212478017_aug0009.jpg,1528.3,augmented
train,E,IMG_20251102_023654_aug0010.jpg,/data/Tanulmányok/Képfeldolgozás alap algoritmusai/Féléves feladat/guitar-chord-recognition/data/augmented/E/IMG_20251102_023654_aug0010.jpg,6908.59,augmented
train,E,1762212477661_aug0011.jpg,/data/Tanulmányok/Képfeldolgozás alap algoritmusai/Féléves feladat/guitar-chord-recognition/data/augmented/E/1762212477661_aug0011.jpg,6727.73,augmented
train,E,1762212477909_aug0012.jpg,/data/Tanulmányok/Képfeldolgozás alap algoritmusai/Féléves feladat/guitar-chord-recognition/data/augmented/E/1762212477909_aug0012.jpg,1600.71,augmented
train,E,IMG_20251102_023702_aug0013.jpg,/data/Tanulmányok/Képfeldolgozás alap algoritmusai/Féléves feladat/guitar-chord-recognition/data/augmented/E/IMG_20251102_023702_aug0013.jpg,1564.11,augmented
train,E,1762212477745_aug0014.jpg,/data/Tanulmányok/Képfeldolgozás alap algoritmusai/Féléves feladat/guitar-chord-recognition/data/augmented/E/1762212477745_aug0014.jpg,4035.74,augmented
train,E,1762212477827_aug0015.jpg,/data/Tanulmányok/Képfeldolgozás alap algoritmusai/Féléves feladat/guitar-chord-recognition/data/augmented/E/1762212477827_aug0015.jpg,1871.49,augmented
train,E,IMG_20251102_023756_aug0016.jpg,/data/Tanulmányok/Képfeldolgozás alap algoritmusai/Féléves feladat/guitar-chord-recognition/data/augmented/E/IMG_20251102_023756_aug0016.jpg,3978.23,augmented
train,E,1762212477782_aug0017.jpg,/data/Tanulmányok/Képfeldolgozás alap algoritmusai/Féléves feladat/guitar-chord-recognition/data/augmented/E/1762212477782_aug0017.jpg,6397.54,augmented
train,E,1762212477984_aug0018.jpg,/data/Tanulmányok/Képfeldolgozás alap algoritmusai/Féléves feladat/guitar-chord-recognition/data/augmented/E/1762212477984_aug0018.jpg,1667.17,augmented
train,E,1762212477928_aug0019.jpg,/data/Tanulmányok/Képfeldolgozás alap algoritmusai/Féléves feladat/guitar-chord-recognition/data/augmented/E/1762212477928_aug0019.jpg,8060.88,augmented
train,E,1762212477844_aug0020.jpg,/data/Tanulmányok/Képfeldolgozás alap algoritmusai/Féléves feladat/guitar-chord-recognition/data/augmented/E/1762212477844_aug0020.jpg,1528.7,augmented
train,E,IMG_20251102_023707_aug0021.jpg,/data/Tanulmányok/Képfeldolgozás alap algoritmusai/Féléves feladat/guitar-chord-recognition/data/augmented/E/IMG_20251102_023707_aug0021.jpg,4442.41,augmented
train,E,1762212478036_aug0022.jpg,/data/Tanulmányok/Képfeldolgozás alap algoritmusai/Féléves feladat/guitar-chord-recognition/data/augmented/E/1762212478036_aug0022.jpg,1831.19,augmented
train,E,1762212477674_aug0023.jpg,/data/Tanulmányok/Képfeldolgozás alap algoritmusai/Féléves feladat/guitar-chord-recognition/data/augmented/E/1762212477674_aug0023.jpg,1255.39,augmented
train,E,1762212477691_aug0024.jpg,/data/Tanulmányok/Képfeldolgozás alap algoritmusai/Féléves feladat/guitar-chord-recognition/data/augmented/E/1762212477691_aug0024.jpg,4887.32,augmented
train,E,1762212477632_aug0025.jpg,/data/Tanulmányok/Képfeldolgozás alap algoritmusai/Féléves feladat/guitar-chord-recognition/data/augmented/E/1762212477632_aug0025.jpg,1658.4,augmented
train,E,1762212477965_aug0026.jpg,/data/Tanulmányok/Képfeldolgozás alap algoritmusai/Féléves feladat/guitar-chord-recognition/data/augmented/E/1762212477965_aug0026.jpg,8153.97,augmented
train,E,1762212477764_aug0027.jpg,/data/Tanulmányok/Képfeldolgozás alap algoritmusai/Féléves feladat/guitar-chord-recognition/data/augmented/E/1762212477764_aug0027.jpg,5474.65,augmented
train,F,IMG_20251102_023915_aug0000.jpg,/data/Tanulmányok/Képfeldolgozás alap algoritmusai/Féléves feladat/guitar-chord-recognition/data/augmented/F/IMG_20251102_023915_aug0000.jpg,7607.26,augmented
train,F,IMG_20251102_023920_aug0001.jpg,/data/Tanulmányok/Képfeldolgozás alap algoritmusai/Féléves feladat/guitar-chord-recognition/data/augmented/F/IMG_20251102_023920_aug0001.jpg,2451.13,augmented
train,F,1762212513914_aug0002.jpg,/data/Tanulmányok/Képfeldolgozás alap algoritmusai/Féléves feladat/guitar-chord-recognition/data/augmented/F/1762212513914_aug0002.jpg,1730.52,augmented
train,F,IMG_20251102_023932_1_aug0003.jpg,/data/Tanulmányok/Képfeldolgozás alap algoritmusai/Féléves feladat/guitar-chord-recognition/data/augmented/F/IMG_20251102_023932_1_aug0003.jpg,4066.02,augmented
train,F,1762212513684_aug0004.jpg,/data/Tanulmányok/Képfeldolgozás alap algoritmusai/Féléves feladat/guitar-chord-recognition/data/augmented/F/1762212513684_aug0004.jpg,4606.93,augmented
train,F,1762212513965_aug0005.jpg,/data/Tanulmányok/Képfeldolgozás alap algoritmusai/Féléves feladat/guitar-chord-recognition/data/augmented/F/1762212513965_aug0005.jpg,1533.27,augmented
train,F,IMG_20251102_023912_aug0006.jpg,/data/Tanulmányok/Képfeldolgozás alap algoritmusai/Féléves feladat/guitar-chord-recognition/data/augmented/F/IMG_20251102_023912_aug0006.jpg,4794.03,augmented
train,F,1762212513639_aug0007.jpg,/data/Tanulmányok/Képfeldolgozás alap algoritmusai/Féléves feladat/guitar-chord-recognition/data/augmented/F/1762212513639_aug0007.jpg,1556.63,augmented
train,F,IMG_20251102_023932_aug0008.jpg,/data/Tanulmányok/Képfeldolgozás alap algoritmusai/Féléves feladat/guitar-chord-recognition/data/augmented/F/IMG_20251102_023932_aug0008.jpg,3065.3,augmented
train,F,IMG_20251102_023921_aug0009.jpg,/data/Tanulmányok/Képfeldolgozás alap algoritmusai/Féléves feladat/guitar-chord-recognition/data/augmented/F/IMG_20251102_023921_aug0009.jpg,5990.46,augmented
train,F,IMG_20251102_023929_aug0010.jpg,/data/Tanulmányok/Képfeldolgozás alap algoritmusai/Féléves feladat/guitar-chord-recognition/data/augmented/F/IMG_20251102_023929_aug0010.jpg,1476.5,augmented
train,F,IMG_20251102_023913_aug0011.jpg,/data/Tanulmányok/Képfeldolgozás alap algoritmusai/Féléves feladat/guitar-chord-recognition/data/augmented/F/IMG_20251102_023913_aug0011.jpg,1329.49,augmented
train,F,1762212513510_aug0012.jpg,/data/Tanulmányok/Képfeldolgozás alap algoritmusai/Féléves feladat/guitar-chord-recognition/data/augmented/F/1762212513510_aug0012.jpg,1774.32,augmented
train,F,IMG_20251102_023931_aug0013.jpg,/data/Tanulmányok/Képfeldolgozás alap algoritmusai/Féléves feladat/guitar-chord-recognition/data/augmented/F/IMG_20251102_023931_aug0013.jpg,3397.25,augmented
train,F,1762212513833_aug0014.jpg,/data/Tanulmányok/Képfeldolgozás alap algoritmusai/Féléves feladat/guitar-chord-recognition/data/augmented/F/1762212513833_aug0014.jpg,1732.38,augmented
train,F,IMG_20251102_023918_aug0015.jpg,/data/Tanulmányok/Képfeldolgozás alap algoritmusai/Féléves feladat/guitar-chord-recognition/data/augmented/F/IMG_20251102_023918_aug0015.jpg,1534.51,augmented
train,G,1762212558011_aug0000.jpg,/data/Tanulmányok/Képfeldolgozás alap algoritmusai/Féléves feladat/guitar-chord-recognition/data/augmented/G/1762212558011_aug0000.jpg,1797.06,augmented
train,G,1762212558165_aug0001.jpg,/data/Tanulmányok/Képfeldolgozás alap algoritmusai/Féléves feladat/guitar-chord-recognition/data/augmented/G/1762212558165_aug0001.jpg,3838.48,augmented
train,G,1762212557924_aug0002.jpg,/data/Tanulmányok/Képfeldolgozás alap algoritmusai/Féléves feladat/guitar-chord-recognition/data/augmented/G/1762212557924_aug0002.jpg,3716.28,augmented
train,G,1762212557984_aug0003.jpg,/data/Tanulmányok/Képfeldolgozás alap algoritmusai/Féléves feladat/guitar-chord-recognition/data/augmented/G/1762212557984_aug0003.jpg,3782.34,augmented
train,G,1762212558149_aug0004.jpg,/data/Tanulmányok/Képfeldolgozás alap algoritmusai/Féléves feladat/guitar-chord-recognition/data/augmented/G/1762212558149_aug0004.jpg,1946.0,augmented
train,G,1762212558182_aug0005.jpg,/data/Tanulmányok/Képfeldolgozás alap algoritmusai/Féléves feladat/guitar-chord-recognition/data/augmented/G/1762212558182_aug0005.jpg,3285.9,augmented
train,G,1762212558114_aug0006.jpg,/data/Tanulmányok/Képfeldolgozás alap algoritmusai/Féléves feladat/guitar-chord-recognition/data/augmented/G/1762212558114_aug0006.jpg,3870.49,augmented
train,G,1762212557942_aug0007.jpg,/data/Tanulmányok/Képfeldolgozás alap algoritmusai/Féléves feladat/guitar-chord-recognition/data/augmented/G/1762212557942_aug0007.jpg,5527.43,augmented
train,G,1762212558132_aug0008.jpg,/data/Tanulmányok/Képfeldolgozás alap algoritmusai/Féléves feladat/guitar-chord-recognition/data/augmented/G/1762212558132_aug0008.jpg,1630.8,augmented
train,G,1762212557881_aug0009.jpg,/data/Tanulmányok/Képfeldolgozás alap algoritmusai/Féléves feladat/guitar-chord-recognition/data/augmented/G/1762212557881_aug0009.jpg,2698.17,augmented
train,G,_storage_emulated_0_Android_data_com.miui.gallery_cache_SecurityShare_1762212557598_aug0010.jpg,/data/Tanulmányok/Képfeldolgozás alap algoritmusai/Féléves feladat/guitar-chord-recognition/data/augmented/G/_storage_emulated_0_Android_data_com.miui.gallery_cache_SecurityShare_1762212557598_aug0010.jpg,2659.5,augmented
train,G,1762212557635_aug0011.jpg,/data/Tanulmányok/Képfeldolgozás alap algoritmusai/Féléves feladat/guitar-chord-recognition/data/augmented/G/1762212557635_aug0011.jpg,7135.48,augmented
train,G,1762212557956_aug0012.jpg,/data/Tanulmányok/Képfeldolgozás alap algoritmusai/Féléves feladat/guitar-chord-recognition/data/augmented/G/1762212557956_aug0012.jpg,4465.18,augmented
train,G,1762212557906_aug0013.jpg,/data/Tanulmányok/Képfeldolgozás alap algoritmusai/Féléves feladat/guitar-chord-recognition/data/augmented/G/1762212557906_aug0013.jpg,1566.9,augmented
train,G,1762212558090_aug0014.jpg,/data/Tanulmányok/Képfeldolgozás alap algoritmusai/Féléves feladat/guitar-chord-recognition/data/augmented/G/1762212558090_aug0014.jpg,5318.9,augmented
train,G,1762212558011_aug0015.jpg,/data/Tanulmányok/Képfeldolgozás alap algoritmusai/Féléves feladat/guitar-chord-recognition/data/augmented/G/1762212558011_aug0015.jpg,5879.15,augmented
train,G,1762212558165_aug0016.jpg,/data/Tanulmányok/Képfeldolgozás alap algoritmusai/Féléves feladat/guitar-chord-recognition/data/augmented/G/1762212558165_aug0016.jpg,1321.82,augmented
train,G,1762212557924_aug0017.jpg,/data/Tanulmányok/Képfeldolgozás alap algoritmusai/Féléves feladat/guitar-chord-recognition/data/augmented/G/1762212557924_aug0017.jpg,1820.53,augmented
train,G,1762212557984_aug0018.jpg,/data/Tanulmányok/Képfeldolgozás alap algoritmusai/Féléves feladat/guitar-chord-recognition/data/augmented/G/1762212557984_aug0018.jpg,2986.29,augmented
train,G,1762212558149_aug0019.jpg,/data/Tanulmányok/Képfeldolgozás alap algoritmusai/Féléves feladat/guitar-chord-recognition/data/augmented/G/1762212558149_aug0019.jpg,4655.89,augmented
train,G,1762212558182_aug0020.jpg,/data/Tanulmányok/Képfeldolgozás alap algoritmusai/Féléves feladat/guitar-chord-recognition/data/augmented/G/1762212558182_aug0020.jpg,6547.56,augmented
train,G,1762212558114_aug0021.jpg,/data/Tanulmányok/Képfeldolgozás alap algoritmusai/Féléves feladat/guitar-chord-recognition/data/augmented/G/1762212558114_aug0021.jpg,5173.97,augmented
train,G,1762212557942_aug0022.jpg,/data/Tanulmányok/Képfeldolgozás alap algoritmusai/Féléves feladat/guitar-chord-recognition/data/augmented/G/1762212557942_aug0022.jpg,8222.66,augmented
train,G,1762212558132_aug0023.jpg,/data/Tanulmányok/Képfeldolgozás alap algoritmusai/Féléves feladat/guitar-chord-recognition/data/augmented/G/1762212558132_aug0023.jpg,3496.72,augmented
train,G,1762212557881_aug0024.jpg,/data/Tanulmányok/Képfeldolgozás alap algoritmusai/Féléves feladat/guitar-chord-recognition/data/augmented/G/1762212557881_aug0024.jpg,6680.35,augmented
train,G,_storage_emulated_0_Android_data_com.miui.gallery_cache_SecurityShare_1762212557598_aug0025.jpg,/data/Tanulmányok/Képfeldolgozás alap algoritmusai/Féléves feladat/guitar-chord-recognition/data/augmented/G/_storage_emulated_0_Android_data_com.miui.gallery_cache_SecurityShare_1762212557598_aug0025.jpg,1938.71,augmented
